"","all_EHVI","all_EHVI_sd","GEHVI","GEHVI_sd","DEHVI","DEHVI_sd","all_EI_EI","all_EI_EI_sd","GEI_EI","GEI_EI_sd","DEI_EI","DEI_EI_sd"
"1",7089.89384706273,84.6083818459374,7089.89384706273,84.6083818459374,7089.89384706273,84.6083818459374,7089.89384706273,84.6083818459374,7089.89384706273,84.6083818459374,7089.89384706273,84.6083818459374
"2",7367.31811967391,70.8855670136791,7228.21264480702,76.3333336391779,7236.2908948294,73.3861624348274,7296.00558492807,74.1673081658082,7222.05905664145,73.7067755692278,7217.49237935486,73.9011484708899
"3",7486.76517098637,71.5967024783095,7276.66624333771,74.7604936500184,7282.82733519393,73.1357062875586,7373.65609541086,72.2269832749198,7250.17207520216,73.3166856401149,7259.68725980109,70.4756315555569
"4",7574.47724568014,73.7079059609396,7303.65023426517,75.9496402579516,7306.82031651503,73.0020270424866,7441.4466869453,66.2398211801601,7266.52880181382,73.7200174946292,7288.38866028891,71.1813738858073
"5",7644.93681872745,71.8316242432329,7330.46092630205,73.8975270952214,7331.98594724467,73.2463484292948,7510.73315184966,62.5575370559091,7282.14855365179,74.2162465963083,7308.40105197306,71.5500305247397
"6",7682.93038372747,71.8458724878992,7352.79835409523,74.6116910637111,7356.51791212006,71.7887618145487,7557.76244798755,61.3063596174288,7301.90341564966,71.457217393111,7323.06334033963,71.6813104666444
"7",7714.2379559292,72.4156013659504,7389.53419201498,75.6230182963682,7383.72505527408,72.3132688720934,7605.88726962579,58.7814260847044,7312.90863412981,72.0011593276258,7346.3922106684,72.2879087168503
"8",7740.94365694518,71.4545140754553,7407.85518974001,75.8018642838151,7405.60748509364,72.5249690128694,7639.68074983238,56.9977390717113,7325.36997259336,72.0858903191893,7364.13739421659,72.3762392058743
"9",7763.61095856326,68.6800175825965,7422.47924300184,76.1150190971948,7423.39601127711,72.9832499779031,7680.28614199066,53.6612610796674,7331.77926623529,72.0509514380428,7376.03235089266,71.9101795822344
"10",7805.02120036083,57.856750217501,7435.79195822352,76.0030734337188,7439.87159045311,73.1983164360945,7721.13408787252,49.8701042915045,7338.38567158738,72.1155062761272,7389.53007073503,71.5810060401118
"11",7827.50487558031,55.9209577022184,7453.27520413256,73.8908506598973,7452.2333022598,72.3762098260686,7746.3936306269,48.5754315496988,7343.20225979808,72.2261384142012,7398.14970500837,71.4151937271927
"12",7846.03164045943,53.7629529841433,7466.75242545896,72.2452801125864,7462.20520232521,71.8377971165655,7769.93300306282,45.2829889862733,7350.03634170685,71.3954562140343,7414.93634221248,67.7995861173449
"13",7860.88584110215,54.1931326157173,7473.62722428658,72.4073228369598,7479.68277784982,66.9129603062765,7797.86950507688,42.2733657418121,7356.03330449258,71.3004322284141,7423.78458724677,67.4790226425266
"14",7877.94434641985,52.4973735329149,7491.40140703523,69.5185001249329,7489.06625664259,65.4585668037289,7822.61722048982,40.4398649425875,7361.81583416293,71.3910437065542,7433.51992455119,66.765442546307
"15",7891.8180454811,48.0789884829201,7503.95922830095,68.718195115287,7501.16326293133,64.6530221721014,7837.51722438196,39.8139309801563,7366.50453945973,71.4265791851276,7442.93818107207,66.702808623897
"16",7902.82231015894,44.5051486279217,7512.90890568408,69.2971772144092,7510.68192740565,63.5653111842767,7852.81477785895,38.7111224857972,7369.55067795964,71.3059624781581,7447.15654540521,66.0710816358842
"17",7916.82022048056,44.4569632537859,7519.93726415879,69.3218954131489,7515.74499961455,62.9671434701431,7869.15059477675,38.8599136082667,7375.59770529008,71.5424577577833,7453.24406877335,65.0651690012855
"18",7935.1250807037,39.8898967059658,7523.71873994767,68.7019531215192,7521.56059453452,62.5736045458807,7878.62092571005,38.3460349897305,7379.0000799427,71.2410720598928,7457.25724567535,64.6403413536618
