"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.259164801769096,0.00645334090013183,0.767791784191556,0.0201870103662737,0.767787039410815,0.020187752525357,0.259164801769096,0.00645334090013183,0.767791784191556,0.0201870103662737,0.767787039410815,0.020187752525357
"2",0.291316000602462,0.0138368768601604,0.770828979239503,0.0200518836768051,0.766438423184497,0.0244546337227834,0.310041339157135,0.0155010963402337,0.777125892089535,0.0196647175556345,0.778106095761329,0.0263644675451777
"3",0.324808908756618,0.0166607593853861,0.776386826440915,0.0196861220571305,0.798004655165776,0.0307469605279853,0.356372343166267,0.0171310794252997,0.783020069848167,0.0196690539084199,0.799666247331061,0.0303598552827343
"4",0.337515160170687,0.0181698573027368,0.778267813188826,0.0195712141867498,0.81976832830553,0.0320190254660199,0.383166649241043,0.0168035239199288,0.791410179685679,0.0197138392281289,0.8136168156892,0.0330603267127194
"5",0.346693230067759,0.0198063277826083,0.78273445282689,0.0191848279091259,0.840166642168614,0.0316725405167475,0.414647239944394,0.0177955413178656,0.801269719816535,0.0192214957727622,0.839070815460285,0.0321087273768618
"6",0.361222551507925,0.0199305404487441,0.789278589301768,0.0185880709676204,0.851599923355143,0.0316156202263115,0.435743029015999,0.0158779282058829,0.813707708104418,0.0179597493035071,0.869597324096619,0.0314123143596832
"7",0.383917679027029,0.0208875979248762,0.793380440598675,0.0184826750883869,0.869620832053491,0.0315360382045514,0.45250803113138,0.01391646489453,0.82289492560267,0.0172054068332091,0.886077411456773,0.0311269389445625
"8",0.405374841780292,0.0201701477418537,0.795744748922019,0.0182671494975126,0.884616645395274,0.0322921259701853,0.461677751882304,0.0131928263994944,0.829375760954617,0.0169915997545886,0.905933182066394,0.0296185748043241
"9",0.419973464774165,0.019172364723447,0.80353900856974,0.0177477378640032,0.898482208494614,0.031567849204555,0.475122075623065,0.012161016304285,0.837191554519195,0.0167381637937964,0.908293276257575,0.0301189500420848
"10",0.448709613000699,0.0170344815963855,0.811764151121266,0.0163677808516642,0.907832402447932,0.0315934177749936,0.484797172599724,0.0128732711382484,0.840520569269637,0.016483505219862,0.921960084019037,0.0299018900171889
"11",0.467933272085081,0.0144141816869887,0.815493183040322,0.0154186073446033,0.909987709353045,0.0308097874126523,0.491487578247261,0.0129470474556792,0.844248640162488,0.0161148835638356,0.924837523827956,0.0296198734055209
"12",0.480980128015433,0.0123998126613745,0.818758044713315,0.0150247864472779,0.922684761345853,0.0298362053821133,0.495737008359554,0.0129711253243219,0.849136929710652,0.0151110696615662,0.93077251319382,0.0289191279043433
"13",0.493146205840242,0.0120835073123245,0.825009130810275,0.0143048812746996,0.930171900347118,0.0291886556438528,0.506362909035478,0.0123647824255273,0.854451448843772,0.013711951049697,0.933064362992375,0.0292394170076938
"14",0.507192432074718,0.0109577475400778,0.829370343892551,0.0137980445455973,0.941484587641095,0.0282860255418295,0.511023053709669,0.0128585654595106,0.85545066220907,0.0137139464504134,0.935155158950155,0.0290731334199651
"15",0.51484690798455,0.0103205499617347,0.833308116717444,0.0133457046937936,0.941786253725069,0.0283173067005531,0.515771184931991,0.013440679871823,0.857813750312157,0.0136264559061375,0.942370031507009,0.0288471809836495
"16",0.520125174807711,0.0101512049474053,0.83636268887557,0.0132309686511712,0.944954087857523,0.0278694126860268,0.520748446319465,0.0133289984501459,0.859012327710352,0.0135534635348695,0.941792300344621,0.0289185065185266
"17",0.524244518529617,0.0105161487414099,0.838736317467452,0.0129279344498645,0.953078314312589,0.027296451852189,0.525331925325891,0.0134792034407831,0.859490083429061,0.0134743986450323,0.941893917732161,0.0289094316533478
"18",0.527835324372357,0.0103138249190783,0.841967502746978,0.0129445642733311,0.957808646364,0.0270709420415611,0.528223317710935,0.0134699269240228,0.860577637120001,0.0131538407464037,0.943317372764959,0.0288628128198061
"19",0.530472309105817,0.0105917410383445,0.842727760213765,0.0129805336681568,0.961562546240802,0.0268025686509787,0.535957331129507,0.0136573795521953,0.861348757637432,0.0129165130575806,0.943885185670762,0.0288522730446061
"20",0.534504925311324,0.0110552375382625,0.843171230729531,0.0130233973548841,0.962908444918922,0.0262886664243323,0.537429003956065,0.0137693450312697,0.861401408055306,0.0129246396805147,0.946464877176772,0.0286769772514124
"21",0.537016100518596,0.0114291742425238,0.843232101271934,0.0130243413075852,0.96303397277578,0.0264433383247124,0.541029720251473,0.0140298951396586,0.861401408055306,0.0129246396805147,0.946934964247661,0.0285140825705001
"22",0.539710048113741,0.0116267070442926,0.844951043768521,0.0129957746497484,0.964194340121699,0.0263299531725306,0.544036278662221,0.0142141660802981,0.861874949659541,0.0129276251935073,0.947643278851597,0.0283249334495393
"23",0.541439603935671,0.011659673773629,0.845163310275364,0.0130147142786705,0.963513120713049,0.0264727916828262,0.545367267699281,0.0143932441853786,0.861928172364566,0.0129093649020633,0.947767946342357,0.0283273859736327
"24",0.543763214630573,0.0120780745021597,0.845401225651783,0.0130424255712202,0.963513120713049,0.0264727916828262,0.55036838105792,0.014945356445613,0.862153112430493,0.0128642159369964,0.947767946342357,0.0283273859736327
"25",0.546811205590517,0.0124957022871347,0.846432320613991,0.012824445055288,0.966990761974328,0.0261850033267469,0.55446265860262,0.0153507392013805,0.862627299158426,0.0126935413230769,0.948866633619685,0.028170376521976
