"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.311331493690274,0.210476808843605,0.210934638564246,0.26569315419705,0.302268546265774,0.220890353943995,0.296046224153431,0.279920101117937,0.264875303832451,0.252337012619452,0.228442463290381,0.264771251623214,0.260550894016582,0.276033862750974,0.210385242899477,0.24996462224886,0.316528901541637,0.198124269137282,0.232895832917124,0.27619503202727,0.235678277540539,0.27972771617887,0.165437810075584,0.230205107714847,0.296046224153431,0.234729321392302,0.313948406752572,0.251512919122299,0.243350681646023,0.229264475743349,0.214930243398928,0.213887640262378,0.279920101117937,0.24996462224886,0.240314755435687,0.31049387340592,0.237886754465921,0.303819964705491,0.301634868311524,0.279920101117937,0.27619503202727,0.315758915193287,0.275173239332568,0.301634868311524,0.276033862750974,0.276803849099324,0.260704509102487,0.272308793660307,0.253710931204841,0.253541937202411,0.237320197782439,0.318750416208837,0.251756401291912,0.276033862750974,0.222477579558319,0.228752538873905,0.265375527232544,0.265375527232544,0.27972771617887,0.243698598208637,0.265375527232544,0.237245709615257,0.213713100589352,0.243350681646023,0.229043885059768,0.252029822091533,0.213685778976459,0.242704319727466,0.244516448573236,0.276803849099324,0.276033862750974,0.271374404821363,0.253710931204841,0.22910215429694,0.253541937202411,0.19788226450904,0.264744198048813,0.272308793660307,0.308826957013951,0.236845719708321,0.27619503202727,0.222744478573569,0.267765492021277,0.236845719708321,0.296046224153431,0.252337012619452,0.226657967901974,0.251756401291912,0.202104682349416,0.301634868311524,0.311331493690274,0.256832068058469,0.27972771617887,0.311012053407918,0.315758915193287,0.31203384610262,0.260550894016582,0.232895832917124,0.250901092131988,0.276033862750974
"2",0.311331493690274,0.210476808843605,0.23045275197283,0.332994123131222,0.302268546265774,0.220890353943995,0.300161489028735,0.279920101117937,0.310242067059568,0.252337012619452,0.228442463290381,0.430547231378817,0.262902473945327,0.276033862750974,0.396917557353578,0.408340408883561,0.316528901541637,0.198124269137282,0.232895832917124,0.27619503202727,0.235678277540539,0.27972771617887,0.165437810075584,0.230205107714847,0.300161489028735,0.234729321392302,0.313948406752572,0.251512919122299,0.243350681646023,0.302311207671561,0.284795058768688,0.22073427563014,0.279920101117937,0.24996462224886,0.240314755435687,0.31049387340592,0.237886754465921,0.359109146605401,0.301634868311524,0.279920101117937,0.339609762594479,0.447389121965838,0.275173239332568,0.301634868311524,0.276033862750974,0.430459827523058,0.474777744481071,0.272308793660307,0.280085044680019,0.253541937202411,0.237320197782439,0.450380622981387,0.278130514767089,0.276033862750974,0.222477579558319,0.228752538873905,0.265375527232544,0.265375527232544,0.433383694602604,0.402074384843339,0.265375527232544,0.267185692300969,0.213713100589352,0.327849781906569,0.229043885059768,0.252029822091533,0.213685778976459,0.242704319727466,0.244516448573236,0.430459827523058,0.276033862750974,0.271374404821363,0.318093173238604,0.22910215429694,0.253541937202411,0.233543037658576,0.264744198048813,0.272308793660307,0.432565844238005,0.338209219858156,0.27619503202727,0.222744478573569,0.418594829749775,0.271887382212899,0.300161489028735,0.252337012619452,0.474777744481071,0.278130514767089,0.202104682349416,0.301634868311524,0.311331493690274,0.259876635700729,0.27972771617887,0.311012053407918,0.342133028668465,0.344103777511404,0.262902473945327,0.232895832917124,0.250901092131988,0.276033862750974
"3",0.311331493690274,0.219217194419472,0.234298521626211,0.457326107947924,0.302268546265774,0.220890353943995,0.300161489028735,0.343334831685146,0.319558901874605,0.252337012619452,0.228442463290381,0.430547231378817,0.262902473945327,0.276033862750974,0.445688908866913,0.439075350447841,0.316528901541637,0.198124269137282,0.232895832917124,0.308264963436054,0.252029822091533,0.27972771617887,0.165437810075584,0.230205107714847,0.300161489028735,0.234729321392302,0.313948406752572,0.310641627543036,0.264437132383545,0.313948406752572,0.284795058768688,0.22073427563014,0.363575067425832,0.276338735724037,0.288459712649419,0.31049387340592,0.388716092194419,0.371048097093197,0.301634868311524,0.279920101117937,0.339609762594479,0.46013551759731,0.275173239332568,0.301634868311524,0.276033862750974,0.430459827523058,0.474777744481071,0.272308793660307,0.34237958318766,0.253541937202411,0.237320197782439,0.564978523624014,0.278130514767089,0.276033862750974,0.373306917286818,0.228752538873905,0.265375527232544,0.265375527232544,0.461140661938534,0.402074384843339,0.265375527232544,0.267185692300969,0.213713100589352,0.397518979122965,0.229043885059768,0.252029822091533,0.213685778976459,0.474777744481071,0.339755435687411,0.430459827523058,0.276033862750974,0.425030383245097,0.318093173238604,0.232822020777145,0.253541937202411,0.407635785635801,0.264744198048813,0.272308793660307,0.432565844238005,0.407878417074551,0.27619503202727,0.222744478573569,0.564978523624014,0.373250882362734,0.300161489028735,0.252337012619452,0.474777744481071,0.278130514767089,0.374115470482469,0.301634868311524,0.311331493690274,0.307969566809842,0.367268920853728,0.311012053407918,0.473763235441015,0.344103777511404,0.262902473945327,0.232895832917124,0.250901092131988,0.276033862750974
"4",0.311331493690274,0.220715546232478,0.267811657177105,0.458106499517198,0.302268546265774,0.220890353943995,0.300161489028735,0.343334831685146,0.325573119568475,0.252337012619452,0.228442463290381,0.456404205374088,0.262902473945327,0.276033862750974,0.451099623747211,0.444479822195585,0.344104818033496,0.206256656844138,0.232895832917124,0.409496546195019,0.252029822091533,0.27972771617887,0.165437810075584,0.230205107714847,0.300161489028735,0.234729321392302,0.313948406752572,0.327377384876636,0.26678871231229,0.313948406752572,0.312587403855759,0.273436719608431,0.363575067425832,0.365642584823361,0.288459712649419,0.344758265907502,0.421041021542969,0.439718393100922,0.301634868311524,0.346291613287883,0.339609762594479,0.470324309925748,0.275173239332568,0.301634868311524,0.276033862750974,0.447489012086705,0.474777744481071,0.272308793660307,0.430914382408517,0.253541937202411,0.237320197782439,0.564978523624014,0.48332147138148,0.276033862750974,0.389786477270835,0.228752538873905,0.265375527232544,0.265375527232544,0.466545133686278,0.402074384843339,0.265375527232544,0.292562444540173,0.213713100589352,0.444883544767422,0.229043885059768,0.252029822091533,0.213685778976459,0.474777744481071,0.339755435687411,0.482485932141311,0.276033862750974,0.442059567808744,0.341124762760963,0.264062656078314,0.253541937202411,0.407635785635801,0.264744198048813,0.272308793660307,0.432565844238005,0.407878417074551,0.308264963436054,0.243007605800286,0.564978523624014,0.377770910331968,0.300161489028735,0.252337012619452,0.474777744481071,0.278668464688842,0.418868411414111,0.301634868311524,0.311331493690274,0.478263493490494,0.367268920853728,0.338587969899777,0.514863858089435,0.354825317151134,0.262902473945327,0.232895832917124,0.250901092131988,0.276033862750974
"5",0.311331493690274,0.220715546232478,0.267811657177105,0.458106499517198,0.302268546265774,0.220890353943995,0.300161489028735,0.343334831685146,0.356164469084008,0.252337012619452,0.228442463290381,0.457184596943362,0.262902473945327,0.276033862750974,0.451099623747211,0.444479822195585,0.344104818033496,0.206256656844138,0.232895832917124,0.425118827622948,0.252029822091533,0.27972771617887,0.165437810075584,0.230205107714847,0.301634868311524,0.234996808406586,0.313948406752572,0.327377384876636,0.310497757362734,0.313948406752572,0.312587403855759,0.280742225218926,0.474777744481071,0.475771443079279,0.288459712649419,0.400047447807412,0.454514617254353,0.468717743815137,0.301634868311524,0.346291613287883,0.339609762594479,0.470324309925748,0.341544751502514,0.318979331069157,0.276033862750974,0.463621266606733,0.474777744481071,0.272308793660307,0.437077082604968,0.253541937202411,0.237320197782439,0.564978523624014,0.48332147138148,0.276033862750974,0.443669255485632,0.228752538873905,0.265375527232544,0.265375527232544,0.466545133686278,0.564104485066427,0.265375527232544,0.355977175107382,0.219899004428462,0.444883544767422,0.229043885059768,0.252029822091533,0.2827764459095,0.474777744481071,0.339755435687411,0.482485932141311,0.282219766590084,0.458191822328772,0.341124762760963,0.283829454266973,0.253541937202411,0.468431600239736,0.264744198048813,0.272308793660307,0.432565844238005,0.407878417074551,0.372647205469816,0.289695917823727,0.564978523624014,0.377770910331968,0.301634868311524,0.252337012619452,0.474777744481071,0.278668464688842,0.445484966536809,0.301634868311524,0.311331493690274,0.495219841507675,0.380816518496321,0.36524614590617,0.514863858089435,0.355363267072886,0.262902473945327,0.232895832917124,0.250901092131988,0.276033862750974
"6",0.324457679885459,0.220715546232478,0.426187443811807,0.467783354976193,0.302268546265774,0.220890353943995,0.301634868311524,0.343334831685146,0.356757566676656,0.252337012619452,0.228442463290381,0.466861452402357,0.262902473945327,0.276033862750974,0.451099623747211,0.444479822195585,0.468436802850198,0.345786507341924,0.24602201911231,0.492021276595745,0.252029822091533,0.306101829654047,0.165437810075584,0.230205107714847,0.318979331069157,0.252029822091533,0.313948406752572,0.327377384876636,0.356965671095129,0.313948406752572,0.348273149535511,0.356606690973263,0.474777744481071,0.483319390337296,0.288459712649419,0.468717743815137,0.573522250524423,0.468717743815137,0.318979331069157,0.346291613287883,0.339609762594479,0.470324309925748,0.341544751502514,0.328302409016748,0.276033862750974,0.482485932141311,0.474777744481071,0.272308793660307,0.461370617320947,0.266668123397596,0.237320197782439,0.564978523624014,0.48332147138148,0.276033862750974,0.453858047814071,0.228931508673792,0.265375527232544,0.265375527232544,0.466545133686278,0.564104485066427,0.265375527232544,0.355977175107382,0.219899004428462,0.444883544767422,0.242170071254953,0.252029822091533,0.376979073019678,0.474777744481071,0.409424632903806,0.482485932141311,0.435875745013818,0.458191822328772,0.341124762760963,0.35121158392435,0.253541937202411,0.573522250524423,0.264744198048813,0.272308793660307,0.432565844238005,0.407878417074551,0.372647205469816,0.341409865814271,0.564978523624014,0.48332147138148,0.318979331069157,0.265463198814637,0.474777744481071,0.278668464688842,0.445484966536809,0.301634868311524,0.324457679885459,0.495219841507675,0.380816518496321,0.36524614590617,0.520274572969733,0.356228981453734,0.262902473945327,0.24602201911231,0.264027278327173,0.276033862750974
"7",0.324457679885459,0.220715546232478,0.426187443811807,0.467783354976193,0.302311207671561,0.220890353943995,0.318979331069157,0.343334831685146,0.356757566676656,0.252337012619452,0.228442463290381,0.466861452402357,0.262902473945327,0.276033862750974,0.451099623747211,0.569669197216395,0.469217194419472,0.366216953018346,0.474777744481071,0.492021276595745,0.252029822091533,0.3616032780608,0.171623713914694,0.236391011553957,0.328302409016748,0.258215725930643,0.320134310591682,0.45782139646389,0.356965671095129,0.313948406752572,0.42917166117271,0.395792752971731,0.474777744481071,0.483319390337296,0.406704708154364,0.468717743815137,0.573522250524423,0.468717743815137,0.328302409016748,0.372665726763061,0.339609762594479,0.488489744614258,0.358933956710119,0.359226725601838,0.282219766590084,0.482485932141311,0.474777744481071,0.285434979855492,0.487570963606699,0.266668123397596,0.24350610162155,0.564978523624014,0.48332147138148,0.276033862750974,0.569669197216395,0.228931508673792,0.278501713427729,0.265375527232544,0.485409799220857,0.564104485066427,0.278501713427729,0.355977175107382,0.393991752405687,0.444883544767422,0.250816809842507,0.252029822091533,0.376979073019678,0.474777744481071,0.409424632903806,0.482485932141311,0.454813247094862,0.47705648786335,0.341124762760963,0.35121158392435,0.253541937202411,0.573522250524423,0.264771251623214,0.272308793660307,0.434985058102754,0.44292007957913,0.398441922218892,0.356611893583725,0.564978523624014,0.48332147138148,0.328302409016748,0.265463198814637,0.474777744481071,0.318603702593813,0.450895681417108,0.318979331069157,0.345755086071987,0.495219841507675,0.474688259581127,0.466459810874704,0.520274572969733,0.366561365830919,0.264094912263177,0.267319425298838,0.264027278327173,0.276033862750974
"8",0.407928362134985,0.224396913395265,0.574060200446176,0.467783354976193,0.302311207671561,0.227076257783105,0.328302409016748,0.343334831685146,0.360035211267606,0.265463198814637,0.22912400526088,0.473678953151533,0.264094912263177,0.282219766590084,0.590939549828522,0.569669197216395,0.469217194419472,0.402588402756967,0.474777744481071,0.49883877734492,0.252029822091533,0.3616032780608,0.379766631705124,0.236391011553957,0.359226725601838,0.284876107843872,0.320134310591682,0.45782139646389,0.376031729680684,0.320134310591682,0.42917166117271,0.395792752971731,0.474777744481071,0.483319390337296,0.406704708154364,0.468717743815137,0.573522250524423,0.517489095328472,0.359226725601838,0.372665726763061,0.339609762594479,0.488489744614258,0.358933956710119,0.36144928079113,0.474777744481071,0.482485932141311,0.474777744481071,0.30673238604202,0.487570963606699,0.266668123397596,0.264803507808078,0.564978523624014,0.48332147138148,0.282219766590084,0.569669197216395,0.232651375153997,0.324457679885459,0.278501713427729,0.485409799220857,0.564104485066427,0.299799119614258,0.355977175107382,0.393991752405687,0.451701045516598,0.281064787067559,0.252029822091533,0.376979073019678,0.474777744481071,0.409424632903806,0.482485932141311,0.454813247094862,0.47705648786335,0.341124762760963,0.483859421303233,0.266668123397596,0.573522250524423,0.310138014850331,0.272308793660307,0.463984408816968,0.491691431092465,0.499655587187427,0.365928728398761,0.564978523624014,0.48332147138148,0.359226725601838,0.394802175939799,0.474777744481071,0.318603702593813,0.450895681417108,0.328302409016748,0.48332147138148,0.495219841507675,0.480092731328871,0.469868561249292,0.520274572969733,0.414939399993341,0.281220865381414,0.48332147138148,0.285324684513702,0.276033862750974
"9",0.49544667532381,0.224828730063597,0.574060200446176,0.467783354976193,0.344531432091366,0.409051085472647,0.359226725601838,0.349520735524257,0.360035211267606,0.265463198814637,0.22912400526088,0.473678953151533,0.281220865381414,0.282219766590084,0.590939549828522,0.569669197216395,0.476034695168648,0.403061840308993,0.474777744481071,0.516111444078181,0.252029822091533,0.410403764192721,0.379766631705124,0.236391011553957,0.36144928079113,0.284876107843872,0.403604992841208,0.45782139646389,0.376031729680684,0.32264092831219,0.42917166117271,0.397790555389072,0.474777744481071,0.494005552225885,0.406704708154364,0.468717743815137,0.573522250524423,0.524794600938967,0.36144928079113,0.40042931941531,0.352735948789665,0.493900459494556,0.358933956710119,0.36144928079113,0.474777744481071,0.482485932141311,0.474777744481071,0.394273590716878,0.492981678486998,0.394802175939799,0.268591008224287,0.564978523624014,0.48332147138148,0.282219766590084,0.569669197216395,0.263892010455166,0.345755086071987,0.394802175939799,0.485409799220857,0.564104485066427,0.320939406964839,0.355977175107382,0.564978523624014,0.451701045516598,0.282881538640828,0.258215725930643,0.393329837179103,0.474777744481071,0.44289822861519,0.482485932141311,0.460547564345886,0.47705648786335,0.347310666600073,0.483859421303233,0.474777744481071,0.573522250524423,0.345682249525522,0.285434979855492,0.465051984483734,0.491691431092465,0.506487655245896,0.365928728398761,0.564978523624014,0.48332147138148,0.36144928079113,0.394802175939799,0.474777744481071,0.362112093363966,0.450895681417108,0.359226725601838,0.48332147138148,0.495219841507675,0.497792012120001,0.492472863183831,0.520274572969733,0.437932857190424,0.29038786501515,0.48332147138148,0.306464971864283,0.282219766590084
"10",0.49544667532381,0.25867171111777,0.574060200446176,0.487033013684947,0.357600389571471,0.449956089967702,0.36144928079113,0.474777744481071,0.380413836446575,0.307900892351746,0.36029222022442,0.473678953151533,0.29038786501515,0.474777744481071,0.590939549828522,0.569669197216395,0.484150767489095,0.403061840308993,0.474777744481071,0.516111444078181,0.258215725930643,0.421017089534845,0.379766631705124,0.236391011553957,0.36144928079113,0.302559780803616,0.403604992841208,0.45782139646389,0.379046280341624,0.32264092831219,0.42917166117271,0.397790555389072,0.474777744481071,0.499410023973629,0.422184555322479,0.517489095328472,0.573522250524423,0.530205315819265,0.36144928079113,0.418118767272667,0.380954907934605,0.493900459494556,0.386697549362368,0.363517838710751,0.474777744481071,0.48789664702161,0.474777744481071,0.463643117570672,0.492981678486998,0.394802175939799,0.277447932274498,0.564978523624014,0.48332147138148,0.282219766590084,0.569669197216395,0.283829454266973,0.34629303599374,0.394802175939799,0.606765890853394,0.564104485066427,0.320939406964839,0.355977175107382,0.564978523624014,0.451701045516598,0.435513643325675,0.279513132117171,0.393329837179103,0.474777744481071,0.491669580128525,0.482485932141311,0.460547564345886,0.47705648786335,0.347310666600073,0.483859421303233,0.474777744481071,0.573522250524423,0.345682249525522,0.285434979855492,0.495260421869277,0.491691431092465,0.506487655245896,0.365928728398761,0.564978523624014,0.48332147138148,0.444919963040655,0.394802175939799,0.474777744481071,0.390780558052809,0.450895681417108,0.36144928079113,0.48332147138148,0.495219841507675,0.497792012120001,0.497883578064129,0.520274572969733,0.565215762661073,0.321156103286385,0.48332147138148,0.313632088036493,0.435875745013818
