"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2965.21526734894,10.6081771820222,4079.03953715775,19.1224575579809,4079.03953715775,19.1224575579818,2965.21526734894,10.6081771820222,4079.03953715775,19.1224575579809,4079.03953715775,19.1224575579818
"2",3008.05328568024,9.15335295527939,4096.76100876739,17.6764109432315,4066.83648485511,24.6546571444269,3001.40105144882,9.50094726824318,4094.47634912645,17.5063256586677,4054.20879852155,28.5405777485807
"3",3021.24816362528,8.58266570950491,4106.04493336855,16.3492818095538,4097.6669781865,26.4873366091197,3011.82019833007,9.37664015003111,4103.65821530721,17.0567206658652,4084.08120663796,27.9611069976581
"4",3031.15309786684,8.47838054421982,4112.21160597079,15.4175493153916,4177.99229919946,16.408680713369,3015.10844423266,8.96269951912745,4108.17011462366,16.7327063657913,4128.94420495297,24.7522661832736
"5",3039.18706425597,8.068026883117,4116.50207169315,14.9858200154222,4225.29096542896,12.6520353015158,3017.79235647675,8.68587107709209,4110.72036367895,16.4036299507452,4159.04784949744,23.5750883596475
"6",3045.4234611567,7.65964624202888,4117.68778528029,14.9028285486856,4233.55354233025,10.068289709131,3021.13084449993,8.65042904256325,4112.01715749955,16.1526930549981,4197.59290056584,20.5387183476187
"7",3050.27817983342,7.48746813060143,4118.57835894495,14.7837372720705,4236.92856346557,6.60724635995393,3023.79920108565,8.55076062713442,4112.9255366241,16.0560175868659,4214.85163967692,18.6569689084517
"8",3054.99346634924,7.08720232464611,4118.7511585139,14.7429921852799,4237.91822486039,4.65264084684986,3026.59999068272,8.34097462630552,4113.55368879741,15.9780216034778,4226.17432901076,12.4270114184983
"9",3057.21009522794,6.99271436100889,4119.23314061815,14.6817820522483,4236.67154602848,3.79644289024691,3029.05714107741,7.91752585351742,4114.44749961791,15.7575091777708,4233.36045219105,7.7916955169967
"10",3058.92302615529,6.9243588033155,4119.40147785085,14.6172428817044,4234.61900446444,2.97535825940031,3030.91015124814,7.62642910497107,4115.0925693051,15.5677884221177,4225.29163893466,14.3440319722231
"11",3059.82992904888,6.89933909429055,4119.43607216223,14.6059077281752,4233.31087669221,2.44311163389466,3032.62528070674,7.45005750255041,4115.69404492484,15.5063336938729,4224.28221082493,13.9979148046687
"12",3061.36011978657,6.67071310686697,4119.4781891804,14.5996195856897,4233.52444016969,1.9823050306386,3033.75244323881,7.15264693002564,4116.41144040673,15.4240169417972,4225.2027034282,9.34639048281861
