"","all_EHVI","all_EHVI_sd","GEHVI","GEHVI_sd","DEHVI","DEHVI_sd","all_EI_EI","all_EI_EI_sd","GEI_EI","GEI_EI_sd","DEI_EI","DEI_EI_sd"
"1",13.7103648013792,0.654870180973754,13.7103648013792,0.654870180973754,13.7103648013792,0.654870180973754,NA,NA,NA,NA,NA,NA
"2",19.9465755994123,1.04286305899004,20.4238714512452,1.35023690068354,20.4238714512452,1.35023690068354,NA,NA,NA,NA,NA,NA
"3",19.502776529499,1.48412570520079,19.6462277332418,1.71118560357059,19.1916644765803,1.70980068346852,NA,NA,NA,NA,NA,NA
"4",19.3641792590366,1.69004589872407,21.6375539839166,1.66226655942588,20.41352349779,1.87465867225132,NA,NA,NA,NA,NA,NA
"5",19.8422204813671,1.73718590863691,21.3975807102525,1.32046546620518,19.4776208957566,1.55291616729419,NA,NA,NA,NA,NA,NA
"6",20.7470876632148,1.83503357685558,20.6443389496645,1.1121087161541,19.0041153010871,1.38432044109831,NA,NA,NA,NA,NA,NA
"7",22.5966689494719,1.91561231578735,21.1945530969007,1.5110973574272,19.1814567154803,1.74485391118517,NA,NA,NA,NA,NA,NA
"8",22.2818746612219,2.20117319567957,20.1905816209142,1.77184469780104,18.6661198358657,1.52252006571411,NA,NA,NA,NA,NA,NA
"9",22.4903557525587,2.31927509995601,22.6348822460176,1.7888056523747,20.0686643924239,2.06625523879069,NA,NA,NA,NA,NA,NA
"10",20.1768619117465,2.21930678664354,21.2497701575217,1.61786288618619,20.2413472662753,2.08218779415631,NA,NA,NA,NA,NA,NA
"11",19.4699852092618,1.97019357846758,21.4069483971692,1.76878839554785,18.9196234107274,1.72442409689014,NA,NA,NA,NA,NA,NA
"12",21.1404944361483,2.15399682992198,21.8704076517371,2.09923525058451,19.2888102103195,1.82125697260108,NA,NA,NA,NA,NA,NA
"13",21.7087736800024,1.66295448164967,21.951942147446,1.72635834926281,19.0534762474981,1.78035487920074,NA,NA,NA,NA,NA,NA
"14",20.1477688231485,1.99891690099036,21.9943736417215,2.2061355135516,19.68531758096,2.16641251948594,NA,NA,NA,NA,NA,NA
"15",18.5466557331091,2.04495702066094,21.4339863156913,2.055332588982,19.1006501673707,2.02699017160399,NA,NA,NA,NA,NA,NA
"16",18.5711885653728,1.72217964165683,20.1063479802415,1.91648880066407,17.9103451251655,2.01969015049407,NA,NA,NA,NA,NA,NA
"17",20.0874627944767,1.80222485081329,20.0990906587033,1.77767535287079,19.2013041027612,1.93926041613014,NA,NA,NA,NA,NA,NA
"18",19.9488656988936,1.81463083082145,19.6574735952545,2.34795649641567,20.2964899566024,2.44003000559211,NA,NA,NA,NA,NA,NA
"19",20.6509890725618,2.2676794349648,22.051369383901,1.87797666777539,19.7011150305862,2.52853464178285,NA,NA,NA,NA,NA,NA
"20",19.4645060655185,2.03459989535062,20.12511001094,1.96163448579737,18.5822019424673,2.18413130032346,NA,NA,NA,NA,NA,NA
"21",19.3775094653151,1.91413241623084,20.7333841164789,2.16740177634703,18.827734053213,2.42882941095715,NA,NA,NA,NA,NA,NA
"22",19.9670526734628,2.26623635481547,22.2786805120382,2.5171860819863,17.0674981051144,2.11391757550073,NA,NA,NA,NA,NA,NA
"23",18.967621118249,2.23660020803887,20.8027182290122,2.2722003274163,17.1497613543652,2.13072627980855,NA,NA,NA,NA,NA,NA
"24",18.4367865285111,2.37356097319849,22.3059153146347,2.58244182499594,16.8339356310624,1.85890574444841,NA,NA,NA,NA,NA,NA
"25",19.3905649125873,2.53481461544256,20.076477825482,2.16691870435629,17.346366226502,2.27662820848967,NA,NA,NA,NA,NA,NA
"26",17.940336209938,2.30718781084175,21.7929204721546,2.27337775593427,17.66051762517,2.64871825295551,NA,NA,NA,NA,NA,NA
"27",18.1373181325453,2.26949313648277,21.1585258566626,2.21654156575628,15.601741571285,2.40451728775441,NA,NA,NA,NA,NA,NA
"28",18.3100664411481,2.51140803077959,18.8666384577165,2.14937711517722,16.0601621257858,2.33558906360889,NA,NA,NA,NA,NA,NA
"29",18.8892135375944,2.58116611318858,19.3195107867836,1.93961887198664,14.1409019184077,2.19908741870536,NA,NA,NA,NA,NA,NA
"30",21.3285844983337,2.83435527590601,20.6992562976404,2.21121099392149,13.9793326851204,2.562477357023,NA,NA,NA,NA,NA,NA
"31",19.5142302830764,2.48777896217632,19.642661515834,2.29101294416498,12.0466446109406,2.1244797324124,NA,NA,NA,NA,NA,NA
"32",19.3199286327647,2.59918733671746,18.8640092099793,2.08072342906954,10.9555436103843,2.20999496978665,NA,NA,NA,NA,NA,NA
"33",16.4324987332159,2.37521613444318,18.2786242580576,2.11845475224887,10.4227430298361,1.96520122087889,NA,NA,NA,NA,NA,NA
"34",16.335623442497,2.310519323355,20.5071765426113,2.43215779599678,11.4321885464426,2.18944970860615,NA,NA,NA,NA,NA,NA
"35",15.2736355268637,2.12335908600473,21.9531429728935,2.71762945602634,11.2231430077474,2.56362545105667,NA,NA,NA,NA,NA,NA
"36",16.2971095698057,3.10817019531073,18.1867170892382,1.9423869274221,11.5990657133004,2.55491552754932,NA,NA,NA,NA,NA,NA
"37",15.8136165129877,1.99738995114727,19.0532388904947,2.56934302651381,9.81229850827442,2.05446461130671,NA,NA,NA,NA,NA,NA
"38",14.4789341491275,2.10130758181885,19.7428449035784,2.5224937741728,8.96868719032282,1.94563823109102,NA,NA,NA,NA,NA,NA
"39",14.5850323186174,2.12775899798557,17.4124668452006,2.44663420492071,10.0886421506617,2.13559251189259,NA,NA,NA,NA,NA,NA
"40",13.8405648166568,2.54713466556272,19.9543353746899,2.68579212377117,10.2467138521697,2.46356763810735,NA,NA,NA,NA,NA,NA
"41",13.3855099739442,2.23273971554865,18.6058530877471,2.42355586162265,10.9147732394279,2.63118331640921,NA,NA,NA,NA,NA,NA
"42",14.1198263656076,2.32145386206638,17.7481569876467,2.3791742258499,10.2463891005455,2.41356779898459,NA,NA,NA,NA,NA,NA
"43",13.5031276949019,2.51924370638035,16.8984969340166,2.42424613948479,8.9776986727405,2.1277356279846,NA,NA,NA,NA,NA,NA
"44",12.9002550469873,2.46856721357862,17.5564337499815,2.82489655339751,9.02020315653452,2.19981851667536,NA,NA,NA,NA,NA,NA
"45",12.2346365764164,2.28885427720959,18.310685404789,3.15373063548925,8.32219070126535,2.13228784312983,NA,NA,NA,NA,NA,NA
"46",11.0756260483456,2.02608691128536,19.4913138091105,3.08033779731288,8.78138521745629,2.32561483878821,NA,NA,NA,NA,NA,NA
"47",11.1333984373776,2.25175400497381,17.1132735346361,2.98689844410989,7.37968513291755,2.33942950223656,NA,NA,NA,NA,NA,NA
"48",10.5686975255194,2.39247871866315,15.4762854773528,2.58410470362033,8.28231298247726,2.53123859029071,NA,NA,NA,NA,NA,NA
"49",9.1479656944004,1.98628703002285,16.4798269476566,3.04560487221626,6.77940471803282,2.32955953963108,NA,NA,NA,NA,NA,NA
"50",8.95548272636379,2.10239856998992,16.9843912883934,3.08791357567507,5.95089074857561,2.17410867037944,NA,NA,NA,NA,NA,NA
"51",8.53782900001377,2.01607640934608,15.5092723632622,2.94895584400654,5.77104684496978,2.11786762496091,NA,NA,NA,NA,NA,NA
"52",9.58464482745076,2.46519974142943,14.4789981175329,2.96652872819879,5.26449953789009,2.05280299360162,NA,NA,NA,NA,NA,NA
"53",7.88356157978664,1.85710638768558,17.3663245907292,3.71735392738547,5.2232798066451,2.5707855885517,NA,NA,NA,NA,NA,NA
"54",7.99291833741426,1.903699417993,15.2850888730696,3.01116527992983,4.4084238071559,1.90774680110219,NA,NA,NA,NA,NA,NA
"55",8.30527052452494,1.85597637641007,14.1401007126445,2.90409134961884,3.86153019863269,1.99583550529199,NA,NA,NA,NA,NA,NA
"56",7.92814401837797,1.8805146444651,12.4336874133044,2.57317696556261,2.7007677488245,1.75437411095634,NA,NA,NA,NA,NA,NA
"57",8.35923803408088,1.99402659729294,12.7102689156098,2.65469612491803,3.20926563131132,2.03655235974973,NA,NA,NA,NA,NA,NA
"58",7.45948089494636,1.91735384388669,12.1929260217003,2.70706941651241,2.36977818296231,1.44808437924083,NA,NA,NA,NA,NA,NA
"59",6.36786238918569,1.55422223962846,13.4732289934174,2.93336649293164,1.49763903360519,1.03898017369569,NA,NA,NA,NA,NA,NA
"60",6.81810818774038,1.84694876229127,10.6280075063892,2.32808797007829,1.80728388187564,1.3609780126562,NA,NA,NA,NA,NA,NA
"61",6.19999289637807,1.78797689744701,9.9484246213118,2.63805709339594,1.95900906895075,1.99033397758521,NA,NA,NA,NA,NA,NA
"62",6.22544074251226,1.97587711369684,11.8838773337031,2.82350354881656,0.356878148139119,0.365346038390893,NA,NA,NA,NA,NA,NA
"63",5.77540524329065,1.81351368554874,9.08436013935571,2.15434744601885,0.6169709540936,0.660745985566518,NA,NA,NA,NA,NA,NA
"64",4.47957118786314,1.60369915866917,9.56073984909186,2.55813768119968,0.494057744742208,0.50523575840762,NA,NA,NA,NA,NA,NA
"65",4.96532814394039,1.86765530744091,11.1540341593361,3.01987585869368,0.589478558592018,0.98486818572432,NA,NA,NA,NA,NA,NA
"66",4.50093063934676,1.73092028085863,9.34762769172732,2.49255281626107,0.3345124137968,0.408789429248454,NA,NA,NA,NA,NA,NA
