"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0.171311685127966,0.197945328184557,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.21257050192965,0.268290887092452,0.171967235774268,0.171967235774268,0.197945328184557,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.189404748776706,0.171967235774268,0.171967235774268,0.171967235774268,0.171311685127966,0.171967235774268,0.171311685127966,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.197945328184557,0.189404748776706,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.189404748776706,0.171311685127966,0.171967235774268,0.171967235774268,0.171311685127966,0.171967235774268,0.171311685127966,0.171967235774268,0.171967235774268,0.21257050192965,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.171967235774268,0.171311685127966,0.21257050192965,0.189404748776706,0.171311685127966,0.171311685127966,0.171311685127966,0.171967235774268,0.171967235774268,0.171311685127966,0.171311685127966,0.171311685127966,0.197945328184557,0.189404748776706,0.171311685127966,0.171311685127966,0.171311685127966,0.171311685127966,0.171967235774268,0.171311685127966,0.171967235774268,0.171311685127966,0.189404748776706,0.197945328184557,0.171311685127966,0.21257050192965,0.189404748776706,0.171311685127966,0.171967235774268,0.171311685127966,0.197945328184557,0.171311685127966,0.171311685127966,0.171311685127966,0.197945328184557,0.171311685127966,0.171311685127966,0.171967235774268
"2",0.227663967622928,0.426659292543658,0.224631511331857,0.224631511331857,0.227663967622928,0.227663967622928,0.224631511331857,0.195014596535739,0.224631511331857,0.227663967622928,0.195014596535739,0.224631511331857,0.227663967622928,0.224631511331857,0.210005014228952,0.227663967622928,0.224631511331857,0.287211947369145,0.224631511331857,0.227663967622928,0.224631511331857,0.227663967622928,0.227663967622928,0.227663967622928,0.227663967622928,0.227663967622928,0.227663967622928,0.227663967622928,0.227663967622928,0.224631511331857,0.238550627841299,0.227663967622928,0.227663967622928,0.224631511331857,0.224631511331857,0.195014596535739,0.508861851240609,0.227663967622928,0.49665561277519,0.15196123929345,0.227663967622928,0.224631511331857,0.227663967622928,0.227663967622928,0.195014596535739,0.15196123929345,0.49665561277519,0.227663967622928,0.227663967622928,0.227663967622928,0.224631511331857,0.224631511331857,0.426659292543658,0.227663967622928,0.224631511331857,0.195014596535739,0.195014596535739,0.224631511331857,0.15196123929345,0.195014596535739,0.227663967622928,0.195014596535739,0.195014596535739,0.224631511331857,0.227663967622928,0.224631511331857,0.227663967622928,0.287211947369145,0.227663967622928,0.224631511331857,0.227663967622928,0.224631511331857,0.227663967622928,0.224631511331857,0.508861851240609,0.426659292543658,0.227663967622928,0.227663967622928,0.227663967622928,0.224631511331857,0.195014596535739,0.195014596535739,0.224631511331857,0.195014596535739,0.224631511331857,0.227663967622928,0.224631511331857,0.426659292543658,0.426659292543658,0.227663967622928,0.195014596535739,0.224631511331857,0.508861851240609,0.508861851240609,0.195014596535739,0.227663967622928,0.491468536746683,0.227663967622928,0.224631511331857,0.227663967622928
"3",0.343241902942827,0.49665561277519,0.270014347073063,0.195014596535739,0.224631511331857,0.195014596535739,0.195014596535739,0.232975123859254,0.195014596535739,0.195014596535739,0.224631511331857,0.467467763707502,0.195014596535739,0.15196123929345,0.15196123929345,0.224631511331857,0.195014596535739,0.232975123859254,0.15196123929345,0.343241902942827,0.195014596535739,0.195014596535739,0.224631511331857,0.15196123929345,0.343241902942827,0.195014596535739,0.343241902942827,0.224631511331857,0.195014596535739,0.195014596535739,0.15196123929345,0.428488102264858,0.343241902942827,0.195014596535739,0.287211947369145,0.224631511331857,0.49665561277519,0.195014596535739,0.638741772566106,0.238550627841299,0.195014596535739,0.15196123929345,0.195014596535739,0.224631511331857,0.224631511331857,0.224631511331857,0.638741772566106,0.224631511331857,0.428488102264858,0.224631511331857,0.15196123929345,0.285395417292465,0.49665561277519,0.428488102264858,0.195014596535739,0.524576318910491,0.224631511331857,0.309405946447854,0.195014596535739,0.0519255563954948,0.238550627841299,0.15196123929345,0.224631511331857,0.195014596535739,0.224631511331857,0.163071671956567,0.428488102264858,0.224631511331857,0.224631511331857,0.195014596535739,0.195014596535739,0.195014596535739,0.195014596535739,0.15196123929345,0.491468536746683,0.49665561277519,0.224631511331857,0.195014596535739,0.224631511331857,0.15196123929345,0.224631511331857,0.224631511331857,0.195014596535739,0.224631511331857,0.232975123859254,0.224631511331857,0.232975123859254,0.49665561277519,0.49665561277519,0.224631511331857,0.224631511331857,0.238550627841299,0.49665561277519,0.49665561277519,0.224631511331857,0.224631511331857,0.426659292543658,0.195014596535739,0.195014596535739,0.217281750593915
"4",0.428488102264858,0.749615416706398,0.272801402088068,0.326090335563201,0.195014596535739,0.224631511331857,0.232975123859254,0.287211947369145,0.15196123929345,0.224631511331857,0.232975123859254,0.195014596535739,0.224631511331857,0.195014596535739,0.287211947369145,0.175331220965157,0.15196123929345,0.195014596535739,0.195014596535739,0.195014596535739,0.232975123859254,0.428488102264858,0.195014596535739,0.195014596535739,0.195014596535739,0.224631511331857,0.195014596535739,0.217281750593915,0.224631511331857,0.232975123859254,0.195014596535739,0.343241902942827,0.195014596535739,0.232975123859254,0.195014596535739,0.232975123859254,0.638741772566106,0.428488102264858,0.710161007937701,0.224631511331857,0.217281750593915,0.195014596535739,0.428488102264858,0.428488102264858,0.210005014228952,0.160998035064334,0.704651901404909,0.428488102264858,0.524576318910491,0.195014596535739,0.195014596535739,0.195014596535739,0.6935252144634,0.219466699129676,0.0721723491234661,0.0519255563954948,0.22589830065098,0.15196123929345,0.272801402088068,0.224631511331857,0.0721723491234661,0.175331220965157,0.232975123859254,0.232975123859254,0.238550627841299,0.195014596535739,0.238550627841299,0.232975123859254,0.232975123859254,0.177030476701117,0.428488102264858,0.232975123859254,0.217281750593915,0.175331220965157,0.426659292543658,0.749615416706398,0.428488102264858,0.224631511331857,0.195014596535739,0.195014596535739,0.232975123859254,0.232975123859254,0.232975123859254,0.232975123859254,0.195014596535739,0.15196123929345,0.270014347073063,0.6935252144634,0.6935252144634,0.217281750593915,0.232975123859254,0.15196123929345,0.6935252144634,0.6935252144634,0.232975123859254,0.15196123929345,0.49665561277519,0.428488102264858,0.232975123859254,0.343241902942827
"5",0.0647333284560729,0.708529196979561,0.210005014228952,0.232975123859254,0.232975123859254,0.232975123859254,0.278327991322717,0.224631511331857,0.163071671956567,0.217281750593915,0.281589348869028,0.281589348869028,0.232975123859254,0.232975123859254,0.175331220965157,0.15196123929345,0.232975123859254,0.281589348869028,0.175331220965157,0.0721723491234661,0.0519255563954948,0.232975123859254,0.428488102264858,0.224631511331857,0.428488102264858,0.435959937978303,0.428488102264858,0.428488102264858,0.428488102264858,0.281589348869028,0.232975123859254,0.195014596535739,0.217281750593915,0.281589348869028,0.15196123929345,0.281589348869028,0.710161007937701,0.232975123859254,0.77677406092768,0.272801402088068,0.175331220965157,0.287211947369145,0.232975123859254,0.238550627841299,0.272801402088068,0.499922941071156,0.708619582943448,0.0721723491234661,0.602303146779177,0.428488102264858,0.0721723491234661,0.0721723491234661,0.704651901404909,0.343241902942827,0.177030476701117,0.238550627841299,0.285395417292465,0.326090335563201,0.524576318910491,0.285395417292465,0.487062647761958,0.281589348869028,0.281589348869028,0.22589830065098,0.428488102264858,0.177030476701117,0.455139640092476,0.227663967622928,0.428488102264858,0.186213128951974,0.281589348869028,0.281589348869028,0.428488102264858,0.195014596535739,0.49665561277519,0.708529196979561,0.238550627841299,0.232975123859254,0.428488102264858,0.287211947369145,0.177030476701117,0.15196123929345,0.15196123929345,0.0519255563954948,0.281589348869028,0.195014596535739,0.195014596535739,0.749615416706398,0.708529196979561,0.287211947369145,0.281589348869028,0.195014596535739,0.749615416706398,0.749615416706398,0.0721723491234661,0.428488102264858,0.749615416706398,0.281589348869028,0.278327991322717,0.428488102264858
"6",0.15196123929345,0.638741772566106,0.15196123929345,0.281589348869028,0.428488102264858,0.281589348869028,0.281589348869028,0.270014347073063,0.275784923749816,0.232975123859254,0.0647333284560729,0.15196123929345,0.428488102264858,0.281589348869028,0.224631511331857,0.428488102264858,0.219466699129676,0.175331220965157,0.232975123859254,0.219466699129676,0.238550627841299,0.287211947369145,0.232975123859254,0.428488102264858,0.15196123929345,0.487062647761958,0.524576318910491,0.280971171961201,0.232975123859254,0.238550627841299,0.281589348869028,0.232975123859254,0.428488102264858,0.15196123929345,0.232975123859254,0.270014347073063,0.77677406092768,0.177030476701117,0.708619582943448,0.524576318910491,0.219466699129676,0.270014347073063,0.281589348869028,0.195014596535739,0.524576318910491,0.26939168617855,0.599442040055105,0.343241902942827,0.238550627841299,0.15196123929345,0.219466699129676,0.219466699129676,0.729303993684422,0.280971171961201,0.186213128951974,0.224631511331857,0.281589348869028,0.306783711178725,0.210005014228952,0.232975123859254,0.280971171961201,0.467467763707502,0.15196123929345,0.15196123929345,0.15196123929345,0.186213128951974,0.195014596535739,0.217281750593915,0.195014596535739,0.139775303094194,0.224631511331857,0.15196123929345,0.280971171961201,0.186213128951974,0.6935252144634,0.710161007937701,0.15196123929345,0.428488102264858,0.285395417292465,0.278327991322717,0.0647333284560729,0.287211947369145,0.326090335563201,0.238550627841299,0.270014347073063,0.217281750593915,0.0519255563954948,0.521562982793001,0.77677406092768,0.195014596535739,0.15196123929345,0.232975123859254,0.708529196979561,0.638741772566106,0.219466699129676,0.160998035064334,0.638741772566106,0.285395417292465,0.281589348869028,0.280971171961201
"7",0.175331220965157,0.704651901404909,0.160998035064334,0.0647333284560729,0.281589348869028,0.175331220965157,0.15196123929345,0.175331220965157,0.110369573535718,0.281589348869028,0.210005014228952,0.175331220965157,0.163071671956567,0.175331220965157,0.407517506436096,0.160998035064334,0.281589348869028,0.272801402088068,0.270014347073063,0.119625187648883,0.281589348869028,0.224631511331857,0.281589348869028,0.175331220965157,0.281589348869028,0.232975123859254,0.217281750593915,0.0721723491234661,0.15196123929345,0.0721723491234661,0.175331220965157,0.281589348869028,0.232975123859254,0.175331220965157,0.175331220965157,0.15196123929345,0.521562982793001,0.281589348869028,0.477906978078651,0.210005014228952,0.232975123859254,0.232975123859254,0.15196123929345,0.232975123859254,0.326090335563201,0.180496684890759,0.612208731438254,0.280971171961201,0.280971171961201,0.232975123859254,0.175331220965157,0.15196123929345,0.708619582943448,0.411829027276659,0.0519255563954948,0.15196123929345,0.232975123859254,0.175331220965157,0.160998035064334,0.281589348869028,0.180496684890759,0.0721723491234661,0.175331220965157,0.281589348869028,0.175331220965157,0.0721723491234661,0.232975123859254,0.15196123929345,0.270014347073063,0.232975123859254,0.210005014228952,0.175331220965157,0.0904459172675018,0.287211947369145,0.749615416706398,0.729303993684422,0.195014596535739,0.281589348869028,0.232975123859254,0.232975123859254,0.15196123929345,0.281589348869028,0.281589348869028,0.281589348869028,0.15196123929345,0.232975123859254,0.15196123929345,0.682426230055979,0.729303993684422,0.15196123929345,0.175331220965157,0.281589348869028,0.710161007937701,0.708619582943448,0.177030476701117,0.219722032014749,0.77677406092768,0.0519255563954948,0.15196123929345,0.15196123929345
"8",0.195014596535739,0.708619582943448,0.524576318910491,0.0729826923067274,0.0721723491234661,0.428488102264858,0.287211947369145,0.281589348869028,0.487062647761958,0.0519255563954948,0.0536060385757388,0.232975123859254,0.177030476701117,0.306783711178725,0.160998035064334,0.499922941071156,0.175331220965157,0.210005014228952,0.281589348869028,0.232975123859254,0.15196123929345,0.278327991322717,0.15196123929345,0.160998035064334,0.272801402088068,0.281589348869028,0.0721723491234661,0.0519255563954948,0.177030476701117,0.219466699129676,0.0721723491234661,0.15196123929345,0.281589348869028,0.278327991322717,0.281589348869028,0.175331220965157,0.466206230888631,0.0647333284560729,0.401758878463971,0.0729826923067274,0.160998035064334,0.175331220965157,0.564980985955098,0.281589348869028,0.15196123929345,0.175331220965157,0.521562982793001,0.195014596535739,0.217281750593915,0.281589348869028,0.160998035064334,0.470389582290251,0.599442040055105,0.0519255563954948,0.238550627841299,0.175331220965157,0.0729826923067274,0.195014596535739,0.224631511331857,0.238550627841299,0.469667158654595,0.0519255563954948,0.270014347073063,0.287211947369145,0.309405946447854,0.219466699129676,0.281589348869028,0.195014596535739,0.281589348869028,0.281589348869028,0.272801402088068,0.0647333284560729,0.275784923749816,0.177030476701117,0.638741772566106,0.708619582943448,0.281589348869028,0.0721723491234661,0.281589348869028,0.281589348869028,0.219466699129676,0.175331220965157,0.238550627841299,0.15196123929345,0.175331220965157,0.306783711178725,0.238550627841299,0.65612695746761,0.521562982793001,0.175331220965157,0.0647333284560729,0.175331220965157,0.77677406092768,0.612208731438254,0.0519255563954948,0.180496684890759,0.521562982793001,0.238550627841299,0.287211947369145,0.175331220965157
"9",0.177030476701117,0.612208731438254,0.326090335563201,0.15196123929345,0.0519255563954948,0.15196123929345,0.326090335563201,0.15196123929345,0.177030476701117,0.238550627841299,0.0309034805900011,0.278327991322717,0.275784923749816,0.326090335563201,0.326090335563201,0.354450240299908,0.160998035064334,0.326090335563201,0.0721723491234661,0.0904459172675018,0.175331220965157,0.53524101678661,0.287211947369145,0.281589348869028,0.210005014228952,0.0647333284560729,0.0519255563954948,0.238550627841299,0.186213128951974,0.119625187648883,0.160998035064334,0.175331220965157,0.401758878463971,0.287211947369145,0.160998035064334,0.326090335563201,0.682426230055979,0.224631511331857,0.693587164514473,0.372642386071627,0.543017132495606,0.281589348869028,0.499922941071156,0.15196123929345,0.160998035064334,0.354450240299908,0.484699931672295,0.433774583917568,0.272801402088068,0.175331220965157,0.0519255563954948,0.175331220965157,0.434648367629433,0.564980985955098,0.139775303094194,0.306783711178725,0.272801402088068,0.232975123859254,0.455139640092476,0.15196123929345,0.272801402088068,0.219466699129676,0.160998035064334,0.189404748776706,0.306783711178725,0.232975123859254,0.175331220965157,0.175331220965157,0.0647333284560729,0.0647333284560729,0.15196123929345,0.0729826923067274,0.383311417315472,0.139775303094194,0.77677406092768,0.599442040055105,0.175331220965157,0.0519255563954948,0.0721723491234661,0.238550627841299,0.0729826923067274,0.160998035064334,0.175331220965157,0.175331220965157,0.287211947369145,0.210005014228952,0.524576318910491,0.455182505352632,0.466206230888631,0.499922941071156,0.0729826923067274,0.270014347073063,0.704651901404909,0.521562982793001,0.238550627841299,0.372642386071627,0.455182505352632,0.0721723491234661,0.175331220965157,0.0721723491234661
"10",0.186213128951974,0.466206230888631,0.175331220965157,0.175331220965157,0.238550627841299,0.287211947369145,0.270014347073063,0.160998035064334,0.32960623251143,0.428488102264858,0.0729826923067274,0.287211947369145,0.110369573535718,0.309405946447854,0.0647333284560729,0.26939168617855,0.0721723491234661,0.467467763707502,0.0519255563954948,0.428488102264858,0.0721723491234661,0.22589830065098,0.272801402088068,0.180496684890759,0.524576318910491,0.0729826923067274,0.224631511331857,0.195014596535739,0.139775303094194,0.343241902942827,0.119625187648883,0.287211947369145,0.15196123929345,0.272801402088068,0.309405946447854,0.0519255563954948,0.693587164514473,0.0729826923067274,0.455182505352632,0.0647333284560729,0.0721723491234661,0.0647333284560729,0.354450240299908,0.175331220965157,0.401282255666242,0.210005014228952,0.466206230888631,0.219466699129676,0.210005014228952,0.0721723491234661,0.238550627841299,0.0647333284560729,0.693587164514473,0.0721723491234661,0.219466699129676,0.160998035064334,0.210005014228952,0.281589348869028,0.309405946447854,0.0647333284560729,0.343241902942827,0.238550627841299,0.0647333284560729,0.272801402088068,0.326090335563201,0.139775303094194,0.197945328184557,0.428488102264858,0.0729826923067274,0.15196123929345,0.356675109580834,0.0519255563954948,0.163071671956567,0.278327991322717,0.729303993684422,0.521562982793001,0.217281750593915,0.238550627841299,0.0519255563954948,0.160998035064334,0.0309034805900011,0.306783711178725,0.287211947369145,0.0721723491234661,0.160998035064334,0.326090335563201,0.0721723491234661,0.339241234160406,0.477906978078651,0.26939168617855,0.407517506436096,0.160998035064334,0.599442040055105,0.434648367629433,0.0647333284560729,0.49665561277519,0.339241234160406,0.224631511331857,0.0647333284560729,0.0519255563954948
