"","all_EHVI","all_EHVI_sd","GEHVI","GEHVI_sd","DEHVI","DEHVI_sd","all_EI_EI","all_EI_EI_sd","GEI_EI","GEI_EI_sd","DEI_EI","DEI_EI_sd"
"1",0.177213475937701,0.00282009266560959,0.177213475937701,0.00282009266560959,0.177213475937701,0.00282009266560959,NA,NA,NA,NA,NA,NA
"2",0.176062677655888,0.00233736018117095,0.175688242561056,0.0023702095151448,0.176197567481257,0.0022683274992277,NA,NA,NA,NA,NA,NA
"3",0.167673848875075,0.00602232061117319,0.171307814396186,0.00342162949452704,0.171929983048685,0.00337521058233894,NA,NA,NA,NA,NA,NA
"4",0.153185237486633,0.00878889007507938,0.16641780025818,0.00495676842515588,0.163021741730123,0.00567726403629473,NA,NA,NA,NA,NA,NA
"5",0.142549642373173,0.00970228909591997,0.157407147422162,0.0073264574537158,0.156585053783685,0.00675156768024993,NA,NA,NA,NA,NA,NA
"6",0.125342270751002,0.01035469105666,0.150995606683227,0.00779698842993892,0.148449927177816,0.00731995946752975,NA,NA,NA,NA,NA,NA
"7",0.114226631459709,0.0105301252182042,0.141413782666416,0.00860800201910397,0.134046575285536,0.0086805449443822,NA,NA,NA,NA,NA,NA
"8",0.0989535619124634,0.0101296320666486,0.129261691865609,0.00968013740240142,0.122153643524766,0.00946881268249433,NA,NA,NA,NA,NA,NA
"9",0.0937250237193464,0.00977349570616602,0.121846648325069,0.0100754005584965,0.110467775768302,0.00969144025397008,NA,NA,NA,NA,NA,NA
"10",0.0875485160025128,0.0092175878121144,0.112793536262491,0.0104830354203569,0.0948333309651783,0.0094363086071296,NA,NA,NA,NA,NA,NA
"11",0.0815539499025253,0.00870788672472184,0.107780495815225,0.0108054729306081,0.086370669093746,0.00909897449572362,NA,NA,NA,NA,NA,NA
"12",0.0790412053601513,0.00850540621500727,0.102374933407207,0.0109058088754724,0.076592263545565,0.00781537068753813,NA,NA,NA,NA,NA,NA
"13",0.0771648793579493,0.00848520840492985,0.0969312899150787,0.0111891548930815,0.0711277734687369,0.00745077220522435,NA,NA,NA,NA,NA,NA
"14",0.0735675036063957,0.00821337381538022,0.0928483338057869,0.0110390325113191,0.0651273588127391,0.00706977787306076,NA,NA,NA,NA,NA,NA
"15",0.0698775628326353,0.00770881942589412,0.090352414319138,0.011047787941505,0.06056407196774,0.0065437082860808,NA,NA,NA,NA,NA,NA
"16",0.0688261084413032,0.00783644840501621,0.0862970778518085,0.0112328693276237,0.0559831217874733,0.00603446776227154,NA,NA,NA,NA,NA,NA
"17",0.0633885917628487,0.00720653255199653,0.0826005353956334,0.0114833037978444,0.0518534579625425,0.00541620778772493,NA,NA,NA,NA,NA,NA
"18",0.0607277827185571,0.00704306261329855,0.0788926426184786,0.0110676447735397,0.0491136596385226,0.00485963935529542,NA,NA,NA,NA,NA,NA
"19",0.0584498230530614,0.006687133056576,0.0755172517573422,0.011287454433002,0.0471066688660162,0.00475341800524243,NA,NA,NA,NA,NA,NA
"20",0.0555796001866387,0.006462977135081,0.0725100907510103,0.0108759690824113,0.0452820943644902,0.0041031230474757,NA,NA,NA,NA,NA,NA
"21",0.0527560991095896,0.00623004568297612,0.0683785939912139,0.0106468175757074,0.0428776914616544,0.00379362798194424,NA,NA,NA,NA,NA,NA
"22",0.0491363288121467,0.00569771229915463,0.0657576559824941,0.0105753267177951,0.0410748857006854,0.00343054062570457,NA,NA,NA,NA,NA,NA
"23",0.0475489837382248,0.00550795923736013,0.0639423240824812,0.0105963581523103,0.0400641946298474,0.00328584633744264,NA,NA,NA,NA,NA,NA
"24",0.0458723805529812,0.0051220681968006,0.0606297509841784,0.0101191277821265,0.0379656615320421,0.00343600751357236,NA,NA,NA,NA,NA,NA
"25",0.0446227401822375,0.00478395238581171,0.0571743390934615,0.00934193022425646,0.0366661551313311,0.00327194096850449,NA,NA,NA,NA,NA,NA
"26",0.0431528092894177,0.00427929932916554,0.0549142046712559,0.00921740224316511,0.0348632171425687,0.00326422559765296,NA,NA,NA,NA,NA,NA
"27",0.0421171788739893,0.00434270396198358,0.0529249839762485,0.00883211612629212,0.0327312186115612,0.00316946104372289,NA,NA,NA,NA,NA,NA
"28",0.0408506506762928,0.00436814093776024,0.048725932082875,0.00777684928502176,0.0326033069555782,0.00313217849004245,NA,NA,NA,NA,NA,NA
"29",0.0398110142470473,0.00432894688455232,0.0461036327134606,0.0076466059772566,0.0311569469739232,0.00335653934611009,NA,NA,NA,NA,NA,NA
"30",0.0391636809624865,0.00437108758521379,0.0441297846224003,0.00747404661058983,0.0306376914099682,0.00338676171364896,NA,NA,NA,NA,NA,NA
"31",0.0379970921139709,0.00446625653500422,0.0425429094831146,0.00735476330840878,0.0303152169072111,0.00343741393893054,NA,NA,NA,NA,NA,NA
"32",0.0376880573080709,0.00452745098367745,0.040398575092207,0.00725497800198904,0.0279157201486343,0.00355631775977387,NA,NA,NA,NA,NA,NA
"33",0.0359996283309828,0.00422476776577103,0.0379754949985866,0.00680160184292032,0.0264693601669793,0.00368292676015022,NA,NA,NA,NA,NA,NA
"34",0.0350259214769765,0.00425165950569009,0.0373075402769301,0.00668259311952241,0.0244330689449493,0.00375371359135017,NA,NA,NA,NA,NA,NA
"35",0.0339966159482933,0.00405741310829213,0.0361409514284144,0.00673244861304993,0.0244330689449493,0.00375371359135017,NA,NA,NA,NA,NA,NA
"36",0.0334773603843383,0.00409678887941002,0.0347527259839747,0.0064479173317399,0.0229867089632943,0.00382181559688187,NA,NA,NA,NA,NA,NA
"37",0.0325783943380633,0.00416910000128423,0.0338951719413591,0.00644653827429714,0.0216391630294844,0.00380439774732582,NA,NA,NA,NA,NA,NA
"38",0.0316464500887737,0.00412283265399292,0.0336849511833041,0.00643664284789528,0.0206413829353644,0.00383405695254314,NA,NA,NA,NA,NA,NA
"39",0.0312260085726639,0.00408216432149048,0.0330291372265491,0.0064350997883193,0.0187871740999643,0.00391517941716648,NA,NA,NA,NA,NA,NA
"40",0.0303977182028089,0.00415233492698575,0.0319431341007437,0.00625787795146231,0.0174396281661544,0.00384001151571828,NA,NA,NA,NA,NA,NA
"41",0.0300594197241482,0.00409494652648185,0.0319431341007437,0.00625787795146231,0.0165125237484544,0.00385461964373509,NA,NA,NA,NA,NA,NA
"42",0.0298491989660932,0.00407148214664193,0.0314238785367887,0.00627672723815906,0.0155854193307543,0.00386032800301573,NA,NA,NA,NA,NA,NA
"43",0.0282914322742284,0.00411849420271231,0.0304051231595667,0.00626101587914823,0.0143492801071543,0.00385415453241348,NA,NA,NA,NA,NA,NA
"44",0.0273043548523094,0.00392820096502859,0.029527324920217,0.00608621961226676,0.0133107689792444,0.00372187210571265,NA,NA,NA,NA,NA,NA
"45",0.0273043548523094,0.00392820096502859,0.0283193316340392,0.00585924251611308,0.0126926993674444,0.00370565649385171,NA,NA,NA,NA,NA,NA
"46",0.0264760644824544,0.00396865503708688,0.0283108509618449,0.00585290252194113,0.0116541882395345,0.00354864480660888,NA,NA,NA,NA,NA,NA
"47",0.0258579948706544,0.00403447453419471,0.0273789067125553,0.00579279654060062,0.0111349326755795,0.0034628321826621,NA,NA,NA,NA,NA,NA
"48",0.0255489600647544,0.00406558380451863,0.0253236701256215,0.00522633342706216,0.0104424728571056,0.00337946501711759,NA,NA,NA,NA,NA,NA
"49",0.0250297045007994,0.00406216175023282,0.0247848140363186,0.00497580381787866,0.00961418248725061,0.00326027261742091,NA,NA,NA,NA,NA,NA
"50",0.0237935652771994,0.00416918363010469,0.0240262078529545,0.00490316713017153,0.00865781439678987,0.00304598921019792,NA,NA,NA,NA,NA,NA
"51",0.0237935652771994,0.00416918363010469,0.0231660692457214,0.00441705425972314,0.00865781439678987,0.00304598921019792,NA,NA,NA,NA,NA,NA
