"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",0.236977396709546,0.00111188341067595,0.827722614947909,0.00904323495804882,0.827714960431549,0.00904735221005515,NA,NA,NA,NA,NA,NA
"2",0.297550693670494,0.00913088362314779,0.830302186825824,0.00821519123751679,0.840003708961355,0.0113919871359384,NA,NA,NA,NA,NA,NA
"3",0.321365753992669,0.0076502137210267,0.830921968070557,0.00808942673220481,0.84269061409612,0.0100024767959715,NA,NA,NA,NA,NA,NA
"4",0.337640728652461,0.00846579862052321,0.832390681513172,0.00802555341403188,0.844746405405586,0.00877029074742564,NA,NA,NA,NA,NA,NA
"5",0.353344933326121,0.00922583645355213,0.833827385123149,0.0077915135203106,0.837900221748087,0.00814720194831819,NA,NA,NA,NA,NA,NA
"6",0.371268550603549,0.00970965693031672,0.83455801250312,0.00777981173381881,0.834172817693084,0.00872794097459884,NA,NA,NA,NA,NA,NA
"7",0.380809851800421,0.0103906580525068,0.836321254529548,0.00747925820489059,0.841721030446765,0.0102034568356487,NA,NA,NA,NA,NA,NA
"8",0.392416227167707,0.0110347518287753,0.838650964432956,0.00741535626214118,0.840555807018837,0.00922809653982515,NA,NA,NA,NA,NA,NA
"9",0.407617890122631,0.0121722520575295,0.840914669983703,0.00730766388998816,0.845995679869544,0.0106672720601,NA,NA,NA,NA,NA,NA
"10",0.418674079947896,0.012485082982038,0.843024801008282,0.00751039070247439,0.859348017470305,0.0124380038054469,NA,NA,NA,NA,NA,NA
"11",0.426115016768248,0.0124338510998485,0.845903971333926,0.00753746042571302,0.866612001551967,0.0117153406220427,NA,NA,NA,NA,NA,NA
"12",0.436071146269285,0.0121443489640003,0.848341388478951,0.00747654373033213,0.88136859039606,0.0101871435774181,NA,NA,NA,NA,NA,NA
"13",0.445195560815125,0.0118879308835003,0.850575271830741,0.00736825298153154,0.886525644100422,0.010953615787168,NA,NA,NA,NA,NA,NA
"14",0.454736252455086,0.0119053262966477,0.853694850329013,0.00723785380529951,0.898339941246994,0.0111614137341719,NA,NA,NA,NA,NA,NA
"15",0.466292902526098,0.0116871090444044,0.855504830154946,0.00720175568294856,0.908045688185126,0.0115167398625711,NA,NA,NA,NA,NA,NA
"16",0.472290614020794,0.0117346434364148,0.857381836922735,0.00714733136110191,0.925744169602644,0.0112551651220898,NA,NA,NA,NA,NA,NA
"17",0.48119453984354,0.0116248687125011,0.859290219146649,0.00718232301048438,0.937696372591488,0.0109695443628915,NA,NA,NA,NA,NA,NA
"18",0.487876502984101,0.0112764970362183,0.860809489044085,0.00707297609329371,0.944505105586121,0.0105701439380651,NA,NA,NA,NA,NA,NA
"19",0.494532471332912,0.0109191164844783,0.862347454860643,0.00693038196291729,0.952473632192829,0.00961678894338025,NA,NA,NA,NA,NA,NA
"20",0.501507043209749,0.010568042123602,0.863548085599294,0.00697081726225657,0.960516653376462,0.00909973652507989,NA,NA,NA,NA,NA,NA
"21",0.510202052718833,0.0095573966285305,0.865625141661897,0.00688348827404162,0.966803812183796,0.00907721067816825,NA,NA,NA,NA,NA,NA
"22",0.51348835545725,0.00952136461884801,0.867331937862164,0.00679742577233844,0.969603969909102,0.00905880161875183,NA,NA,NA,NA,NA,NA
"23",0.516272729271769,0.00921436240601847,0.868087144232864,0.00671838285157789,0.97513666963246,0.00868638128724963,NA,NA,NA,NA,NA,NA
"24",0.520714081255477,0.00877779745570251,0.868736694433635,0.00669336379712726,0.979593983995051,0.00831739663619746,NA,NA,NA,NA,NA,NA
"25",0.525745970776728,0.00793227396591401,0.86937385190468,0.00666989760942582,0.984778918062726,0.00778160648177773,NA,NA,NA,NA,NA,NA
"26",0.530958735571225,0.00718052699267024,0.869851644038582,0.00666303932699763,0.990043668804489,0.00660741463598746,NA,NA,NA,NA,NA,NA
"27",0.533376372158933,0.00726305019918494,0.870571943714767,0.0064969466255631,0.994217748807253,0.00583012460432486,NA,NA,NA,NA,NA,NA
"28",0.535320353099832,0.00723130876087463,0.871357292351589,0.00650600166721216,0.996470502582173,0.00523743223739626,NA,NA,NA,NA,NA,NA
"29",0.53935189284491,0.00713587780112868,0.872157502943185,0.00643669637292477,0.998554020609163,0.00500599827905046,NA,NA,NA,NA,NA,NA
"30",0.543553161397153,0.00678692975263784,0.873067029376399,0.00635628711128278,0.99928108223091,0.00495866718566473,NA,NA,NA,NA,NA,NA
"31",0.546471004642578,0.00673540772076975,0.873681034035365,0.00633640530023782,0.999703792018006,0.00491327304113698,NA,NA,NA,NA,NA,NA
"32",0.549033200836094,0.00648948023796614,0.874839126729908,0.00618389406449216,1.00071846473552,0.00483397466811253,NA,NA,NA,NA,NA,NA
"33",0.551629867755387,0.00653955648604665,0.875434696874873,0.00610743142101533,1.00176712091534,0.00470146551233563,NA,NA,NA,NA,NA,NA
"34",0.554470492239769,0.00652941185326661,0.875936488356171,0.00610049742095253,1.00333491077336,0.00446904352240529,NA,NA,NA,NA,NA,NA
"35",0.556051269359896,0.00659310501035937,0.876183768929709,0.00609921870295593,1.00395910729215,0.00435499429538178,NA,NA,NA,NA,NA,NA
"36",0.557962455101232,0.00684392265838407,0.876804518369153,0.00603307682663579,1.00455801616103,0.00439053732737227,NA,NA,NA,NA,NA,NA
"37",0.560793501550258,0.00669120810559465,0.877035548607675,0.00603837517900074,1.00469946837189,0.00439471226520194,NA,NA,NA,NA,NA,NA
"38",0.563271773829618,0.00675120044701716,0.87729734593762,0.00599211134915623,1.00538539806386,0.00429341569284203,NA,NA,NA,NA,NA,NA
"39",0.566174676949367,0.00657770255267531,0.877521338762827,0.00595545417575782,1.00605243386247,0.00431855065622888,NA,NA,NA,NA,NA,NA
"40",0.568894244133045,0.00658914997781923,0.877711709294269,0.00592984593261625,1.0065108689438,0.00432784695758248,NA,NA,NA,NA,NA,NA
"41",0.571539243023417,0.00661265457293558,0.878064911439461,0.00591827777325626,1.00672243717482,0.00435524614969562,NA,NA,NA,NA,NA,NA
"42",0.574010436351856,0.00672008011449288,0.878403631239699,0.00590378187173002,1.00678000813359,0.0044064663025547,NA,NA,NA,NA,NA,NA
"43",0.575597774137633,0.00688877145920874,0.878820306260288,0.00589428960759997,1.00755666023729,0.00436988711118613,NA,NA,NA,NA,NA,NA
"44",0.577018316015315,0.00693340010988985,0.87912273254377,0.00585414964185649,1.00767024995441,0.00438049044244182,NA,NA,NA,NA,NA,NA
"45",0.578363837644532,0.0070490168352173,0.879357027806085,0.00581670871472528,1.00816038925673,0.0043518421020472,NA,NA,NA,NA,NA,NA
"46",0.580093374992923,0.00714903407890555,0.879795755962481,0.00575957727059728,1.00849630270806,0.00434909599562294,NA,NA,NA,NA,NA,NA
"47",0.581340678135769,0.00727480493317489,0.879877002218432,0.00574502015436196,1.00869591639992,0.00434655404755535,NA,NA,NA,NA,NA,NA
"48",0.583447950936842,0.00732008451271149,0.880065594327993,0.00574258824420204,1.00922005362277,0.00422497030627977,NA,NA,NA,NA,NA,NA
"49",0.585695988938999,0.0074992087649085,0.880220540028676,0.00574484860801894,1.00929182979237,0.0043116818352118,NA,NA,NA,NA,NA,NA
"50",0.587293058013033,0.00762123485112176,0.880476424820515,0.00576225261836305,1.00990466343226,0.00418861179995789,NA,NA,NA,NA,NA,NA
"51",0.588573998067737,0.00775602870780023,0.880806773153941,0.00574298188045896,1.00999963433088,0.0041821731936047,NA,NA,NA,NA,NA,NA
