"","all_EHVI","all_EHVI_sd","GEHVI","GEHVI_sd","DEHVI","DEHVI_sd","all_EI_EI","all_EI_EI_sd","GEI_EI","GEI_EI_sd","DEI_EI","DEI_EI_sd"
"1",3.92036027952568,0.26860520661858,3.92036027952568,0,3.92036027952568,0,NA,NA,NA,NA,NA,NA
"2",2.33465500807656,0.327905797335357,2.80878802109467,0.358316499104503,2.85134337487395,0.362890619076321,NA,NA,NA,NA,NA,NA
"3",2.06384894018457,0.339891337514978,1.55403697152863,0.22695885605787,1.33726574729694,0.262171428594097,NA,NA,NA,NA,NA,NA
"4",1.81156356883239,0.331587008508766,0.924603152415631,0.178519928554145,0.782631198360802,0.179339135441259,NA,NA,NA,NA,NA,NA
"5",1.63802433768716,0.323987965309235,0.66170185131059,0.130767499091179,0.387801648662905,0.110238365291376,NA,NA,NA,NA,NA,NA
"6",1.24132575035853,0.280763057320173,0.477531766745372,0.128596806393849,0.263173581917878,0.109985929102684,NA,NA,NA,NA,NA,NA
"7",0.929855835248917,0.233335397218754,0.382533016235249,0.12329555979826,0.140103921926651,0.0919452268906087,NA,NA,NA,NA,NA,NA
"8",0.442141434426996,0.127333406963808,0.265112732276022,0.104450622009704,0.0756842929932081,0.0820128096638126,NA,NA,NA,NA,NA,NA
"9",0.360507151970159,0.109445162027015,0.188509050497262,0.0540005041866134,0.00707880437420415,0.00988165094222028,NA,NA,NA,NA,NA,NA
"10",0.349888945408853,0.11013067475252,0.146252209346961,0.0368883652705102,0.00353940218710208,0.00702294181812998,NA,NA,NA,NA,NA,NA
"11",0.339270738847547,0.110771476327667,0.125015796224349,0.0359295261457702,0,NA,NA,NA,NA,NA,NA,NA
"12",0.325113130099139,0.111557651707907,0.0849456524904498,0.0301449029626699,0,NA,NA,NA,NA,NA,NA,NA
"13",0.325113130099139,0.111557651707907,0.0566304349936332,0.0258762362479178,0,NA,NA,NA,NA,NA,NA,NA
"14",0.325113130099139,0.111557651707907,0.0424728262452249,0.0229368319302299,0,NA,NA,NA,NA,NA,NA,NA
"15",0.325113130099139,0.111557651707907,0.0283152174968166,0.0191487478480568,0,NA,NA,NA,NA,NA,NA,NA
"16",0.325113130099139,0.111557651707907,0.0176970109355104,0.0153832563758863,0,NA,NA,NA,NA,NA,NA,NA
"17",0.325113130099139,0.111557651707907,0.00353940218710208,0.00702294181812998,0,NA,NA,NA,NA,NA,NA,NA
"18",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"19",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"20",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"21",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"22",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"23",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"24",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"25",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"26",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"27",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"28",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"29",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"30",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"31",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
"32",0.325113130099139,0.111557651707907,0,NA,0,NA,NA,NA,NA,NA,NA,NA
